ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
MF	GO:0070739	protein-glutamic acid ligase activity	1/259	10/20768	0.117964200938412	0.456153745432097	0.413649856039493	ENSMUSG00000012609	1
MF	GO:0070740	tubulin-glutamic acid ligase activity	1/259	10/20768	0.117964200938412	0.456153745432097	0.413649856039493	ENSMUSG00000012609	1
MF	GO:0097371	MDM2/MDM4 family protein binding	1/259	10/20768	0.117964200938412	0.456153745432097	0.413649856039493	ENSMUSG00000007659	1
MF	GO:0015485	cholesterol binding	2/259	48/20768	0.120448771615152	0.456153745432097	0.413649856039493	ENSMUSG00000040111/ENSMUSG00000029822	2
MF	GO:0031491	nucleosome binding	2/259	48/20768	0.120448771615152	0.456153745432097	0.413649856039493	ENSMUSG00000069729/ENSMUSG00000028759	2
MF	GO:0004896	cytokine receptor activity	3/259	97/20768	0.121122653168623	0.456153745432097	0.413649856039493	ENSMUSG00000044244/ENSMUSG00000000791/ENSMUSG00000006389	3
MF	GO:0004725	protein tyrosine phosphatase activity	3/259	98/20768	0.123862758571529	0.456153745432097	0.413649856039493	ENSMUSG00000059895/ENSMUSG00000031506/ENSMUSG00000069255	3
MF	GO:0001102	RNA polymerase II activating transcription factor binding	2/259	49/20768	0.124587962049698	0.456153745432097	0.413649856039493	ENSMUSG00000020167/ENSMUSG00000018501	2
MF	GO:0016879	ligase activity, forming carbon-nitrogen bonds	2/259	49/20768	0.124587962049698	0.456153745432097	0.413649856039493	ENSMUSG00000028124/ENSMUSG00000012609	2
MF	GO:0004143	diacylglycerol kinase activity	1/259	11/20768	0.128969465027291	0.456153745432097	0.413649856039493	ENSMUSG00000040479	1
MF	GO:0008494	translation activator activity	1/259	11/20768	0.128969465027291	0.456153745432097	0.413649856039493	ENSMUSG00000025451	1
MF	GO:0015378	sodium:chloride symporter activity	1/259	11/20768	0.128969465027291	0.456153745432097	0.413649856039493	ENSMUSG00000031766	1
MF	GO:0016668	oxidoreductase activity, acting on a sulfur group of donors, NAD(P) as acceptor	1/259	11/20768	0.128969465027291	0.456153745432097	0.413649856039493	ENSMUSG00000020844	1
MF	GO:0034713	type I transforming growth factor beta receptor binding	1/259	11/20768	0.128969465027291	0.456153745432097	0.413649856039493	ENSMUSG00000024563	1
MF	GO:0035612	AP-2 adaptor complex binding	1/259	11/20768	0.128969465027291	0.456153745432097	0.413649856039493	ENSMUSG00000034663	1
MF	GO:0043208	glycosphingolipid binding	1/259	11/20768	0.128969465027291	0.456153745432097	0.413649856039493	ENSMUSG00000043811	1
MF	GO:0048495	Roundabout binding	1/259	11/20768	0.128969465027291	0.456153745432097	0.413649856039493	ENSMUSG00000043811	1
MF	GO:0051864	histone demethylase activity (H3-K36 specific)	1/259	11/20768	0.128969465027291	0.456153745432097	0.413649856039493	ENSMUSG00000042599	1
MF	GO:0070410	co-SMAD binding	1/259	11/20768	0.128969465027291	0.456153745432097	0.413649856039493	ENSMUSG00000024563	1
MF	GO:0070513	death domain binding	1/259	11/20768	0.128969465027291	0.456153745432097	0.413649856039493	ENSMUSG00000007659	1
MF	GO:1901612	cardiolipin binding	1/259	11/20768	0.128969465027291	0.456153745432097	0.413649856039493	ENSMUSG00000078485	1
MF	GO:0051087	chaperone binding	3/259	101/20768	0.132216110937284	0.460591210677784	0.417673843299139	ENSMUSG00000024381/ENSMUSG00000040907/ENSMUSG00000004789	3
MF	GO:0003730	mRNA 3'-UTR binding	3/259	102/20768	0.135043558957801	0.460591210677784	0.417673843299139	ENSMUSG00000021460/ENSMUSG00000039652/ENSMUSG00000069565	3
MF	GO:0003906	DNA-(apurinic or apyrimidinic site) endonuclease activity	1/259	12/20768	0.139837938725703	0.460591210677784	0.417673843299139	ENSMUSG00000030051	1
MF	GO:0004016	adenylate cyclase activity	1/259	12/20768	0.139837938725703	0.460591210677784	0.417673843299139	ENSMUSG00000005580	1
MF	GO:0004596	peptide alpha-N-acetyltransferase activity	1/259	12/20768	0.139837938725703	0.460591210677784	0.417673843299139	ENSMUSG00000036282	1
MF	GO:0008093	cytoskeletal anchor activity	1/259	12/20768	0.139837938725703	0.460591210677784	0.417673843299139	ENSMUSG00000030498	1
MF	GO:0008239	dipeptidyl-peptidase activity	1/259	12/20768	0.139837938725703	0.460591210677784	0.417673843299139	ENSMUSG00000035000	1
MF	GO:0008353	RNA polymerase II CTD heptapeptide repeat kinase activity	1/259	12/20768	0.139837938725703	0.460591210677784	0.417673843299139	ENSMUSG00000009555	1
MF	GO:0015269	calcium-activated potassium channel activity	1/259	12/20768	0.139837938725703	0.460591210677784	0.417673843299139	ENSMUSG00000054342	1
MF	GO:0031386	protein tag	1/259	12/20768	0.139837938725703	0.460591210677784	0.417673843299139	ENSMUSG00000020738	1
MF	GO:0032454	histone demethylase activity (H3-K9 specific)	1/259	12/20768	0.139837938725703	0.460591210677784	0.417673843299139	ENSMUSG00000042599	1
MF	GO:0015373	anion:sodium symporter activity	1/259	13/20768	0.150571315767043	0.46625768285088	0.422812320012582	ENSMUSG00000031766	1
MF	GO:0031748	D1 dopamine receptor binding	1/259	13/20768	0.150571315767043	0.46625768285088	0.422812320012582	ENSMUSG00000040907	1
MF	GO:0031994	insulin-like growth factor I binding	1/259	13/20768	0.150571315767043	0.46625768285088	0.422812320012582	ENSMUSG00000027111	1
MF	GO:0055102	lipase inhibitor activity	1/259	13/20768	0.150571315767043	0.46625768285088	0.422812320012582	ENSMUSG00000040564	1
MF	GO:0099511	voltage-gated calcium channel activity involved in regulation of cytosolic calcium levels	1/259	13/20768	0.150571315767043	0.46625768285088	0.422812320012582	ENSMUSG00000034656	1
MF	GO:0099626	voltage-gated calcium channel activity involved in regulation of presynaptic cytosolic calcium levels	1/259	13/20768	0.150571315767043	0.46625768285088	0.422812320012582	ENSMUSG00000034656	1
MF	GO:1901611	phosphatidylglycerol binding	1/259	13/20768	0.150571315767043	0.46625768285088	0.422812320012582	ENSMUSG00000078485	1
MF	GO:1990226	histone methyltransferase binding	1/259	13/20768	0.150571315767043	0.46625768285088	0.422812320012582	ENSMUSG00000025019	1
MF	GO:0008375	acetylglucosaminyltransferase activity	2/259	56/20768	0.154428645705213	0.46625768285088	0.422812320012582	ENSMUSG00000042428/ENSMUSG00000038843	2
MF	GO:0003684	damaged DNA binding	2/259	57/20768	0.15879872325031	0.46625768285088	0.422812320012582	ENSMUSG00000030094/ENSMUSG00000026082	2
MF	GO:0032934	sterol binding	2/259	57/20768	0.15879872325031	0.46625768285088	0.422812320012582	ENSMUSG00000040111/ENSMUSG00000029822	2
MF	GO:0051018	protein kinase A binding	2/259	57/20768	0.15879872325031	0.46625768285088	0.422812320012582	ENSMUSG00000037992/ENSMUSG00000032601	2
MF	GO:0005159	insulin-like growth factor receptor binding	1/259	14/20768	0.161171268993558	0.46625768285088	0.422812320012582	ENSMUSG00000020027	1
MF	GO:0005283	amino acid:sodium symporter activity	1/259	14/20768	0.161171268993558	0.46625768285088	0.422812320012582	ENSMUSG00000028542	1
MF	GO:0005545	1-phosphatidylinositol binding	1/259	14/20768	0.161171268993558	0.46625768285088	0.422812320012582	ENSMUSG00000043940	1
MF	GO:0015271	outward rectifier potassium channel activity	1/259	14/20768	0.161171268993558	0.46625768285088	0.422812320012582	ENSMUSG00000050556	1
MF	GO:0017081	chloride channel regulator activity	1/259	14/20768	0.161171268993558	0.46625768285088	0.422812320012582	ENSMUSG00000020903	1
MF	GO:0042800	histone methyltransferase activity (H3-K4 specific)	1/259	14/20768	0.161171268993558	0.46625768285088	0.422812320012582	ENSMUSG00000006307	1
MF	GO:0047372	acylglycerol lipase activity	1/259	14/20768	0.161171268993558	0.46625768285088	0.422812320012582	ENSMUSG00000033174	1
MF	GO:0070411	I-SMAD binding	1/259	14/20768	0.161171268993558	0.46625768285088	0.422812320012582	ENSMUSG00000024563	1
MF	GO:0070742	C2H2 zinc finger domain binding	1/259	14/20768	0.161171268993558	0.46625768285088	0.422812320012582	ENSMUSG00000057098	1
MF	GO:1990756	ubiquitin ligase-substrate adaptor activity	1/259	14/20768	0.161171268993558	0.46625768285088	0.422812320012582	ENSMUSG00000033933	1
MF	GO:0015291	secondary active transmembrane transporter activity	5/259	231/20768	0.162965436953024	0.46625768285088	0.422812320012582	ENSMUSG00000037656/ENSMUSG00000028542/ENSMUSG00000006574/ENSMUSG00000040907/ENSMUSG00000031766	5
MF	GO:0004714	transmembrane receptor protein tyrosine kinase activity	2/259	58/20768	0.16319164184095	0.46625768285088	0.422812320012582	ENSMUSG00000006386/ENSMUSG00000032584	2
MF	GO:0004521	endoribonuclease activity	2/259	59/20768	0.167606159031724	0.46625768285088	0.422812320012582	ENSMUSG00000035164/ENSMUSG00000022468	2
MF	GO:0045309	protein phosphorylated amino acid binding	2/259	59/20768	0.167606159031724	0.46625768285088	0.422812320012582	ENSMUSG00000009621/ENSMUSG00000003283	2
MF	GO:0005496	steroid binding	3/259	114/20768	0.170481401244243	0.46625768285088	0.422812320012582	ENSMUSG00000040111/ENSMUSG00000016194/ENSMUSG00000029822	3
MF	GO:0003951	NAD+ kinase activity	1/259	15/20768	0.171639450613037	0.46625768285088	0.422812320012582	ENSMUSG00000040479	1
MF	GO:0004697	protein kinase C activity	1/259	15/20768	0.171639450613037	0.46625768285088	0.422812320012582	ENSMUSG00000045038	1
MF	GO:0022841	potassium ion leak channel activity	1/259	15/20768	0.171639450613037	0.46625768285088	0.422812320012582	ENSMUSG00000050138	1
MF	GO:0030550	acetylcholine receptor inhibitor activity	1/259	15/20768	0.171639450613037	0.46625768285088	0.422812320012582	ENSMUSG00000101026	1
MF	GO:0034236	protein kinase A catalytic subunit binding	1/259	15/20768	0.171639450613037	0.46625768285088	0.422812320012582	ENSMUSG00000032601	1
MF	GO:0042171	lysophosphatidic acid acyltransferase activity	1/259	15/20768	0.171639450613037	0.46625768285088	0.422812320012582	ENSMUSG00000037062	1
MF	GO:0070006	metalloaminopeptidase activity	1/259	15/20768	0.171639450613037	0.46625768285088	0.422812320012582	ENSMUSG00000001441	1
MF	GO:0030145	manganese ion binding	2/259	62/20768	0.180967283078516	0.473760313805211	0.429615864311527	ENSMUSG00000021096/ENSMUSG00000000420	2
MF	GO:0001972	retinoic acid binding	1/259	16/20768	0.181977492452349	0.473760313805211	0.429615864311527	ENSMUSG00000037992	1
MF	GO:0015095	magnesium ion transmembrane transporter activity	1/259	16/20768	0.181977492452349	0.473760313805211	0.429615864311527	ENSMUSG00000048497	1
MF	GO:0035173	histone kinase activity	1/259	16/20768	0.181977492452349	0.473760313805211	0.429615864311527	ENSMUSG00000024789	1
MF	GO:0046935	1-phosphatidylinositol-3-kinase regulator activity	1/259	16/20768	0.181977492452349	0.473760313805211	0.429615864311527	ENSMUSG00000020027	1
MF	GO:0051400	BH domain binding	1/259	16/20768	0.181977492452349	0.473760313805211	0.429615864311527	ENSMUSG00000007659	1
MF	GO:0004519	endonuclease activity	3/259	118/20768	0.182839898423734	0.473760313805211	0.429615864311527	ENSMUSG00000030051/ENSMUSG00000035164/ENSMUSG00000022468	3
MF	GO:0003714	transcription corepressor activity	4/259	179/20768	0.185401211448246	0.473760313805211	0.429615864311527	ENSMUSG00000025019/ENSMUSG00000029599/ENSMUSG00000018501/ENSMUSG00000063568	4
MF	GO:0005080	protein kinase C binding	2/259	63/20768	0.18545630732086	0.473760313805211	0.429615864311527	ENSMUSG00000069662/ENSMUSG00000017009	2
MF	GO:0015631	tubulin binding	7/259	373/20768	0.186055253664596	0.473760313805211	0.429615864311527	ENSMUSG00000037415/ENSMUSG00000024068/ENSMUSG00000073795/ENSMUSG00000012609/ENSMUSG00000030498/ENSMUSG00000026494/ENSMUSG00000041298	7
MF	GO:0051020	GTPase binding	6/259	307/20768	0.186267741491273	0.473760313805211	0.429615864311527	ENSMUSG00000037415/ENSMUSG00000026721/ENSMUSG00000007659/ENSMUSG00000024381/ENSMUSG00000000131/ENSMUSG00000020580	6
MF	GO:0000149	SNARE binding	3/259	120/20768	0.189107188438551	0.473760313805211	0.429615864311527	ENSMUSG00000034656/ENSMUSG00000020903/ENSMUSG00000050556	3
MF	GO:1901981	phosphatidylinositol phosphate binding	4/259	181/20768	0.190415054772968	0.473760313805211	0.429615864311527	ENSMUSG00000102805/ENSMUSG00000030691/ENSMUSG00000024236/ENSMUSG00000078485	4
MF	GO:0004653	polypeptide N-acetylgalactosaminyltransferase activity	1/259	17/20768	0.192187006207883	0.473760313805211	0.429615864311527	ENSMUSG00000000420	1
MF	GO:0030275	LRR domain binding	1/259	17/20768	0.192187006207883	0.473760313805211	0.429615864311527	ENSMUSG00000003068	1
MF	GO:0043422	protein kinase B binding	1/259	17/20768	0.192187006207883	0.473760313805211	0.429615864311527	ENSMUSG00000037992	1
MF	GO:0046624	sphingolipid transporter activity	1/259	17/20768	0.192187006207883	0.473760313805211	0.429615864311527	ENSMUSG00000040447	1
MF	GO:0070492	oligosaccharide binding	1/259	17/20768	0.192187006207883	0.473760313805211	0.429615864311527	ENSMUSG00000068220	1
MF	GO:0001664	G protein-coupled receptor binding	6/259	311/20768	0.193808240989371	0.473760313805211	0.429615864311527	ENSMUSG00000024789/ENSMUSG00000020872/ENSMUSG00000041977/ENSMUSG00000040907/ENSMUSG00000034177/ENSMUSG00000032601	6
MF	GO:0042277	peptide binding	6/259	311/20768	0.193808240989371	0.473760313805211	0.429615864311527	ENSMUSG00000001441/ENSMUSG00000034353/ENSMUSG00000035000/ENSMUSG00000048058/ENSMUSG00000040907/ENSMUSG00000029207	6
MF	GO:0003713	transcription coactivator activity	5/259	246/20768	0.194287592755605	0.473760313805211	0.429615864311527	ENSMUSG00000065954/ENSMUSG00000025323/ENSMUSG00000030094/ENSMUSG00000038705/ENSMUSG00000028484	5
MF	GO:0001786	phosphatidylserine binding	2/259	66/20768	0.19901377001495	0.473760313805211	0.429615864311527	ENSMUSG00000040111/ENSMUSG00000078485	2
MF	GO:0005543	phospholipid binding	8/259	450/20768	0.201467435607068	0.473760313805211	0.429615864311527	ENSMUSG00000040111/ENSMUSG00000043940/ENSMUSG00000102805/ENSMUSG00000024381/ENSMUSG00000030691/ENSMUSG00000024236/ENSMUSG00000078485/ENSMUSG00000004952	8
MF	GO:0140375	immune receptor activity	3/259	124/20768	0.201802283219858	0.473760313805211	0.429615864311527	ENSMUSG00000044244/ENSMUSG00000000791/ENSMUSG00000006389	3
MF	GO:0005416	amino acid:cation symporter activity	1/259	18/20768	0.202269583692927	0.473760313805211	0.429615864311527	ENSMUSG00000028542	1
MF	GO:0015377	cation:chloride symporter activity	1/259	18/20768	0.202269583692927	0.473760313805211	0.429615864311527	ENSMUSG00000031766	1
MF	GO:0016500	protein-hormone receptor activity	1/259	18/20768	0.202269583692927	0.473760313805211	0.429615864311527	ENSMUSG00000030168	1
MF	GO:0022840	leak channel activity	1/259	18/20768	0.202269583692927	0.473760313805211	0.429615864311527	ENSMUSG00000050138	1
MF	GO:0022842	narrow pore channel activity	1/259	18/20768	0.202269583692927	0.473760313805211	0.429615864311527	ENSMUSG00000050138	1
MF	GO:0036041	long-chain fatty acid binding	1/259	18/20768	0.202269583692927	0.473760313805211	0.429615864311527	ENSMUSG00000034686	1
MF	GO:0097001	ceramide binding	1/259	18/20768	0.202269583692927	0.473760313805211	0.429615864311527	ENSMUSG00000043811	1
MF	GO:0004722	protein serine/threonine phosphatase activity	2/259	67/20768	0.203559514509419	0.47467196524984	0.430442569107016	ENSMUSG00000021096/ENSMUSG00000047409	2
MF	GO:0005328	neurotransmitter:sodium symporter activity	1/259	19/20768	0.212226797082013	0.487325532809313	0.441917091571813	ENSMUSG00000028542	1
MF	GO:0071617	lysophospholipid acyltransferase activity	1/259	19/20768	0.212226797082013	0.487325532809313	0.441917091571813	ENSMUSG00000037062	1
MF	GO:0045296	cadherin binding	2/259	69/20768	0.212684767639738	0.487325532809313	0.441917091571813	ENSMUSG00000012819/ENSMUSG00000048895	2
MF	GO:1990841	promoter-specific chromatin binding	2/259	69/20768	0.212684767639738	0.487325532809313	0.441917091571813	ENSMUSG00000014039/ENSMUSG00000041235	2
MF	GO:0005518	collagen binding	2/259	71/20768	0.22184854584095	0.495871715903586	0.44966695100415	ENSMUSG00000001507/ENSMUSG00000035000	2
MF	GO:0001226	RNA polymerase II transcription corepressor binding	1/259	20/20768	0.22206019915227	0.495871715903586	0.44966695100415	ENSMUSG00000025019	1
MF	GO:0005242	inward rectifier potassium channel activity	1/259	20/20768	0.22206019915227	0.495871715903586	0.44966695100415	ENSMUSG00000044708	1
MF	GO:0033130	acetylcholine receptor binding	1/259	20/20768	0.22206019915227	0.495871715903586	0.44966695100415	ENSMUSG00000024789	1
MF	GO:0051428	peptide hormone receptor binding	1/259	20/20768	0.22206019915227	0.495871715903586	0.44966695100415	ENSMUSG00000024789	1
MF	GO:1990381	ubiquitin-specific protease binding	1/259	20/20768	0.22206019915227	0.495871715903586	0.44966695100415	ENSMUSG00000025019	1
MF	GO:0070491	repressing transcription factor binding	2/259	72/20768	0.226442530403929	0.498544846922459	0.45209100270208	ENSMUSG00000020167/ENSMUSG00000028156	2
MF	GO:0002039	p53 binding	2/259	73/20768	0.231043368039259	0.498544846922459	0.45209100270208	ENSMUSG00000021285/ENSMUSG00000003068	2
MF	GO:0015370	solute:sodium symporter activity	2/259	73/20768	0.231043368039259	0.498544846922459	0.45209100270208	ENSMUSG00000028542/ENSMUSG00000031766	2
MF	GO:0030971	receptor tyrosine kinase binding	2/259	73/20768	0.231043368039259	0.498544846922459	0.45209100270208	ENSMUSG00000022102/ENSMUSG00000059013	2
MF	GO:0008373	sialyltransferase activity	1/259	21/20768	0.231771323521826	0.498544846922459	0.45209100270208	ENSMUSG00000056091	1
MF	GO:0015106	bicarbonate transmembrane transporter activity	1/259	21/20768	0.231771323521826	0.498544846922459	0.45209100270208	ENSMUSG00000006574	1
MF	GO:0043395	heparan sulfate proteoglycan binding	1/259	21/20768	0.231771323521826	0.498544846922459	0.45209100270208	ENSMUSG00000040907	1
MF	GO:0043495	protein-membrane adaptor activity	1/259	21/20768	0.231771323521826	0.498544846922459	0.45209100270208	ENSMUSG00000096054	1
MF	GO:0120020	cholesterol transfer activity	1/259	21/20768	0.231771323521826	0.498544846922459	0.45209100270208	ENSMUSG00000040111	1
MF	GO:0015297	antiporter activity	2/259	74/20768	0.235650177339771	0.49881414876294	0.452335211302057	ENSMUSG00000006574/ENSMUSG00000040907	2
MF	GO:0019888	protein phosphatase regulator activity	2/259	74/20768	0.235650177339771	0.49881414876294	0.452335211302057	ENSMUSG00000052144/ENSMUSG00000043460	2
MF	GO:0035091	phosphatidylinositol binding	5/259	265/20768	0.23665421154117	0.49881414876294	0.452335211302057	ENSMUSG00000043940/ENSMUSG00000102805/ENSMUSG00000030691/ENSMUSG00000024236/ENSMUSG00000078485	5
MF	GO:0008017	microtubule binding	5/259	266/20768	0.23895402877464	0.49881414876294	0.452335211302057	ENSMUSG00000024068/ENSMUSG00000073795/ENSMUSG00000030498/ENSMUSG00000026494/ENSMUSG00000041298	5
MF	GO:0005385	zinc ion transmembrane transporter activity	1/259	22/20768	0.241361684885293	0.49881414876294	0.452335211302057	ENSMUSG00000041654	1
MF	GO:0015296	anion:cation symporter activity	1/259	22/20768	0.241361684885293	0.49881414876294	0.452335211302057	ENSMUSG00000031766	1
MF	GO:0030552	cAMP binding	1/259	22/20768	0.241361684885293	0.49881414876294	0.452335211302057	ENSMUSG00000032601	1
MF	GO:0031690	adrenergic receptor binding	1/259	22/20768	0.241361684885293	0.49881414876294	0.452335211302057	ENSMUSG00000032601	1
MF	GO:0070530	K63-linked polyubiquitin modification-dependent protein binding	1/259	22/20768	0.241361684885293	0.49881414876294	0.452335211302057	ENSMUSG00000015755	1
MF	GO:0120015	sterol transfer activity	1/259	22/20768	0.241361684885293	0.49881414876294	0.452335211302057	ENSMUSG00000040111	1
